run_id,env,mode,base_policy_id,worker_policy_id,datasource_id,concurrency,task_id,source_index,start_time,end_time,duration_ms,status,error
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,37,4,2026-07-16T12:28:21.206321+00:00,2026-07-16T12:28:25.366116+00:00,4159.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,38,5,2026-07-16T12:28:25.366209+00:00,2026-07-16T12:28:30.641240+00:00,5275.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,39,6,2026-07-16T12:28:30.641366+00:00,2026-07-16T12:28:33.728194+00:00,3086.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,40,7,2026-07-16T12:28:33.728350+00:00,2026-07-16T12:28:38.940489+00:00,5212.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,41,0,2026-07-16T12:28:38.940706+00:00,2026-07-16T12:28:41.477310+00:00,2536.6,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,42,1,2026-07-16T12:28:41.477556+00:00,2026-07-16T12:28:46.099914+00:00,4622.4,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,43,2,2026-07-16T12:28:46.100100+00:00,2026-07-16T12:28:49.883202+00:00,3783.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,44,3,2026-07-16T12:28:49.883335+00:00,2026-07-16T12:28:53.772343+00:00,3889.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,45,4,2026-07-16T12:28:53.772475+00:00,2026-07-16T12:28:57.834340+00:00,4061.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,46,5,2026-07-16T12:28:57.834483+00:00,2026-07-16T12:29:02.717638+00:00,4883.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,47,6,2026-07-16T12:29:02.717925+00:00,2026-07-16T12:29:05.467080+00:00,2749.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,48,7,2026-07-16T12:29:05.467184+00:00,2026-07-16T12:29:10.183470+00:00,4716.3,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,49,0,2026-07-16T12:29:10.183739+00:00,2026-07-16T12:29:12.752891+00:00,2569.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,50,1,2026-07-16T12:29:12.753094+00:00,2026-07-16T12:29:16.877215+00:00,4124.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,51,2,2026-07-16T12:29:16.877346+00:00,2026-07-16T12:29:20.633162+00:00,3755.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,52,3,2026-07-16T12:29:20.633307+00:00,2026-07-16T12:29:24.062395+00:00,3429.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,53,4,2026-07-16T12:29:24.062486+00:00,2026-07-16T12:29:28.349532+00:00,4287.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,54,5,2026-07-16T12:29:28.349792+00:00,2026-07-16T12:29:33.532010+00:00,5182.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,55,6,2026-07-16T12:29:33.532151+00:00,2026-07-16T12:29:36.119257+00:00,2587.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,56,7,2026-07-16T12:29:36.119390+00:00,2026-07-16T12:29:41.208912+00:00,5089.5,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,57,0,2026-07-16T12:29:41.208998+00:00,2026-07-16T12:29:44.240958+00:00,3032.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,58,1,2026-07-16T12:29:44.241072+00:00,2026-07-16T12:29:48.810531+00:00,4569.5,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,59,2,2026-07-16T12:29:48.810759+00:00,2026-07-16T12:29:52.487076+00:00,3676.3,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,60,3,2026-07-16T12:29:52.487240+00:00,2026-07-16T12:29:56.398986+00:00,3911.7,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,61,4,2026-07-16T12:29:56.399254+00:00,2026-07-16T12:30:00.901048+00:00,4501.8,success,
